,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31
88,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,550.0,801.0,1000.0,2100.0,2500.0,3423.73,4000.0,5000.0,6600.0,6679.88,6850.06,6850.06,6850.41,7000.0,6800.65,7000.0,9081.4360236,7900.65,8669.16,7900.65,7777.77777777,8000.0,7779.96,7495.92220067,8000.0,9300.0,9050.0,8509.88402864,8250.0,8856.0,9924.81999112,9765.8367,9924.81999112,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.00000001,10000.00010001,10000.00056901,10000.00056901,10000.01554,10000.00839401,10000.00819402,10000.00819402,10000.00829401,10000.00839401,10000.00849401,10000.00850401,10000.00860401,10000.00850401,10000.008035,10000.01590503,10000.02367503,10000.00890404,10000.00990404,10000.00990404,10000.01700503,10000.00990404,10001.74330508,10009.26191408,10000.03274506,10009.26204908,10000.01714003,10000.03298006,10000.02501003,11111.00184506,10019.99918717,10770.52524729,10688.92706681,10688.92706681,10688.92706681,10688.92706681,10688.92706681,10037.1237,10348.01956206,10689.04448094,10943.95864608,10001.0,10248.01956206,10248.01956206,10141.4501,10000.02501003,11739.2760462,10770.52524729,11063.39073771,10136.15011687,10747.71316762,10640.40160006,11185.026565,11336.8415914,11102.0000323,11328.03517348,11800.00050367,11336.84166274,11837.00602837,12000.29009706,11837.00609338,11102.00023039,10000.00005109,10000.00609622,10000.0103168,10000.01058144,10000.01058144,10910.16863645,11102.00026573,10770.52551448,10628.91642557,10009.26250139,10009.26250139,10770.52660448,10881.99993465,10009.26250916,10005.995566,10946.89347952,10922.70232566,10660.00010611,10009.26252116,10001.74089156,10005.99560481,10633.94404821,10246.62191466,10780.87805311,10000.01035476,10000.00397378,10000.00011569,10000.00002735,9758.56206178,9982.41760604,9895.38809121,9905.97138233,9901.35874316,9901.35874316,9924.31609605
89,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,99.99,550.0,800.0,1000.0,2006.15,2450.05,3291.02,4000.0,5000.0,6400.0,6635.37,6705.0,6800.65,6850.06,7000.0,6705.0,6999.0,9000.0,7799.0,8000.0,7799.0,7500.0,7941.06,7500.0,7400.0,8000.0,9260.0,8999.59,8418.9,8000.0,8839.65,9869.54,9753.54,9851.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.00000001,10000.00000002,10000.00056901,10000.00056901,10000.01554,10000.00839401,10000.00819401,10000.00819401,10000.00829401,10000.00839401,10000.00849401,10000.00850401,10000.00850401,10000.00840402,10000.008035,10000.00880404,10000.01600503,10000.00890404,10000.00990404,10000.00990404,10000.00990404,10000.00990404,10000.03274506,10001.74330508,10000.02487506,10001.74344008,10000.01013904,10000.02511006,10000.01734003,11000.17,10009.26224908,10703.093,10652.40150006,10674.51172844,10674.51172844,10674.51172844,10674.51172844,10009.26224908,10009.26224908,10640.40150006,10770.52524729,10000.08710292,10054.0,10110.0,10009.26224908,10000.01742558,11735.027488,10747.71305162,10770.52524729,10009.26224908,10640.40160006,10009.26224908,11102.0,11185.02658965,10959.80645847,11147.07694337,11336.84163106,11102.00009691,11800.00054219,11927.23947933,11800.00058883,11050.00003664,10000.00003213,10000.00365963,10000.01011975,10000.0103366,10000.0103366,10885.2066229,11000.01446963,10250.47353303,10250.47353303,10001.74086774,10001.74086774,10743.02150557,10770.52661225,10005.995566,10001.74087956,10770.52685371,10770.52706939,10500.03950961,10005.99557746,10000.03438193,10001.74093001,10500.0395479,10009.26267039,10770.53405987,10000.01028295,10000.00201318,10000.00002791,9999.99962579,9707.12990975,9895.38809121,9758.56207272,9904.96470901,9900.87096156,9900.87096156,9905.97138233
90,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,82.51,509.56,800.0,985.0,2000.05,2450.0,3250.0,4000.0,5000.0,6062.74,6625.0,6679.88,6705.0,6800.65,6999.0,6660.0,6954.61,8999.59,7712.12,7941.06,7777.77777777,7495.92220067,7900.65,7495.92220067,7372.0,8000.0,9210.2807,8999.0,8376.56394362,8000.0,8785.748,9851.0,9659.77,9765.8367,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.00000001,10000.00000001,10000.00056901,10000.00056901,10000.00860801,10000.00839401,10000.00819401,10000.00819401,10000.00819402,10000.00839401,10000.00839402,10000.00850401,10000.00850401,10000.00840401,10000.000365,10000.00880404,10000.01590503,10000.00880404,10000.00990404,10000.00990404,10000.00990404,10000.00980404,10000.02487506,10000.03274506,10000.02477503,10000.03288006,10000.01003904,10000.02501003,10000.01724003,10770.52524729,10001.74354008,10691.81917616,10649.00966206,10652.40150006,10652.40150006,10652.40150006,10652.40150006,10007.06801749,10002.11788,10370.4743552,10640.40150006,10000.03298006,10009.26224908,10009.26224908,10001.74,10000.01734003,11498.1230215,10640.40160006,10747.71305162,10001.74,10387.69155249,10001.74,10770.52524729,11102.00002465,10770.52525494,11102.00007196,11222.19,10959.80653187,11336.84167624,11837.00606562,11336.84172288,10959.80667426,10000.00002049,10000.00005109,10000.0101098,10000.01013955,10000.01013955,10770.52550124,11000.01183641,10009.26250139,10009.26250139,10000.01484181,10000.98887904,10250.47354303,10050.47336735,10001.74087956,10000.98889086,10627.06526527,10009.26252116,10009.26252116,10001.74089156,10000.01623224,10000.03440381,10135.225213,10005.99562669,10500.03956431,10000.01028219,10000.00077252,10000.00002188,9982.41758963,9630.29431802,9758.56206725,9707.12992069,9904.34110371,9900.87096156,9900.87096156,9904.96470901
91,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,61.0,500.02,797.58,950.0,2000.0,2350.0,3233.17,4000.0,4999.0,6050.0,6600.0,6635.37,6635.37,6705.0,6969.69,6592.0,6926.85,8999.0,7500.0,7900.65,7500.0,7400.0,7799.0,7400.0,7000.0,7962.22307692,9168.0067646,8874.0,8000.0,8000.0,8680.0,9659.77,9478.77,9723.304,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9987.00000001,10000.00000001,10000.00000001,10000.00046901,10000.00046901,10000.00843901,10000.00829401,10000.00819401,10000.00819401,10000.00819401,10000.00829402,10000.00839401,10000.00840402,10000.00850401,10000.008035,10000.000265,10000.00880404,10000.01590503,10000.00880404,10000.00980404,10000.00980404,10000.00990404,10000.00980404,10000.02477503,10000.02487506,10000.02477503,10000.02501006,10000.01003904,10000.02501003,10000.01724003,10689.04448094,10000.07207499,10689.04448094,10513.47588155,10648.01966206,10648.01966206,10621.61565268,10621.61565268,10002.11788,10001.74,10348.01956206,10248.01956206,10000.02511003,10001.74,10001.74,10000.03298006,10000.01013904,11336.84146675,10419.75154586,10640.40160006,10000.02437503,10367.51189382,10000.0414,10640.40160006,10882.07693671,10752.07693671,10959.80650813,11170.07694337,10910.16856315,11271.86657516,11800.00056107,11199.03588009,10910.16861665,10000.00002049,10000.00003213,10000.0101098,10000.0101296,10000.0101296,10541.29274648,11000.00000777,10001.74086774,10001.74086774,10000.01148946,10000.01484958,10066.5328247,10009.26250916,10000.98889086,10000.01501835,10455.23131669,10005.99557746,10005.99557746,10000.03417126,10000.0118022,10000.01625412,10102.90001094,10001.74095189,10096.62157013,10000.00627259,10000.00018266,10000.00002188,9758.56205084,9519.42002892,9707.12991522,9499.99911442,9903.45878492,9900.87096156,9900.87096156,9904.34110371
92,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,52.01,500.0,750.0,946.36,1988.0,2320.41,3200.0,4000.0,4615.0,6000.0,6400.0,6625.0,6400.0,6635.37,6900.0,6550.0,6925.18,8348.0,7495.92220067,7799.0,7495.92220067,7372.0,7779.96,7372.0,6999.0,7941.06,9100.0,8500.0,7941.06,7941.06,8418.9,9500.0,9424.0,9659.77,9924.81999112,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9952.0,9987.00000002,10000.00000001,10000.00036902,10000.00036902,10000.00833901,10000.00819402,10000.007825,10000.007825,10000.007825,10000.00829401,10000.008025,10000.00840401,10000.00840402,10000.008035,10000.0,10000.00870404,10000.00880404,10000.00880404,10000.00980404,10000.00980404,10000.00980404,10000.00980404,10000.02477503,10000.02477503,10000.01700503,10000.02491003,10000.01003904,10000.01734003,10000.01023904,10682.01966206,10000.03298006,10662.21624554,10421.07689499,10621.61565268,10621.61565268,10602.95095551,10548.01956206,10001.74354008,10000.13355229,10009.26224908,10076.52388041,10000.02501003,10000.03298006,10000.03298006,10000.02511003,10000.01013904,11192.51808474,10161.03956206,10177.95075048,10000.01733003,10009.26224908,10000.02437503,10033.32693671,10770.52524729,10640.39160006,10910.16853941,11102.00007196,10885.20652761,11102.00010375,11336.84169512,11102.00023039,10885.2066031,10000.00001989,10000.00002049,10000.00980493,10000.0101296,10000.0101296,10250.47352526,10959.8068096,10000.01472243,10000.01484181,10000.01108006,10000.01148946,10009.26250139,10005.995566,10000.01501835,10000.01149723,10009.26252116,10001.74089156,10001.74089156,10000.01623224,10000.01128542,10000.01182408,10051.50878492,10000.03440381,10009.26267586,10000.00396284,10000.00010475,10000.00001641,9707.12989107,9499.99909801,9701.98086804,9424.7824419,9901.35874316,9900.64196062,9900.64196062,9903.45878492
93,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.44,500.0,750.0,905.0,1985.0,2290.0,3100.0,4000.0,4454.74,5900.0,6350.13,6600.0,6325.0,6511.96,6828.15824,6511.96,6898.0,8000.0,7400.0,7712.12,7400.0,7151.47,7777.77777777,7000.0,6925.18,7911.11,9081.4360236,8418.9,7926.17378213,7911.11,8376.56394362,9500.0,9260.0,9478.77,9851.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9903.33333333,9903.33333333,10000.00000001,10000.00036901,10000.00036901,10000.00833901,10000.00819401,10000.007825,10000.007825,10000.007825,10000.007925,10000.008025,10000.008035,10000.00840401,10000.00091,9988.1413335,10000.00870404,10000.00880404,10000.00870414,10000.00980404,10000.00980404,10000.00980404,10000.00970414,10000.01700503,10000.02477503,10000.01700503,10000.02491003,10000.00993904,10000.01724003,10000.01013904,10652.40150006,10000.02511006,10652.40150006,10285.1038,10602.95095551,10602.95095551,10548.01956206,10090.52031601,10000.13355229,10000.03298006,10004.32923836,10009.26224908,10000.01742558,10000.02511003,10000.02511003,10000.02501003,10000.01013904,10770.52524729,10009.26224908,10009.26224908,10000.01684003,10001.74,10000.01733003,10009.26224908,10640.40160006,10009.26224908,10770.5252946,10959.80651358,10770.52532623,10959.80653873,11250.9995342,10959.80658537,10849.79561158,10000.00001989,10000.00002049,10000.00929235,10000.00982473,10000.00982473,10009.26248815,10910.16864422,10000.01148946,10000.01148946,10000.01102119,10000.01108006,10005.995566,10001.74087956,10000.01149723,10000.01116908,10005.995572,10000.98889686,10000.03417126,10000.0118022,10000.01041338,10000.0113073,10009.26265945,10000.01625412,10001.74095736,10000.00200224,10000.00001094,10000.00001641,9624.986164,9424.78243096,9499.99910895,9260.0163158,9900.87096156,9900.45178622,9900.45178622,9901.35874316
94,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.26,500.0,750.0,900.0,1860.52,2276.7800004,3005.0,4000.0,4337.0,5850.0,6062.74,6400.0,6250.13,6400.0,6801.12,6450.0,6705.0,7941.06,7372.0,7614.01454683,7372.0,7000.0,7527.74,6999.0,6893.0,7900.65,8999.59,8376.56394362,7911.11,7900.65,8000.0,9478.77,9210.2807,9424.0,9785.914,9924.81999112,10000.0,10000.0,10000.0,10000.0,10000.0,9952.0,9851.0,9851.00000001,10000.00000001,10000.00036901,10000.00036901,10000.00833901,10000.00819401,10000.000055,10000.00061055,10000.000615,10000.007925,10000.000355,10000.008035,10000.008035,10000.000365,9988.13772042,10000.00870404,10000.00880404,10000.00870404,10000.00970414,10000.00970414,10000.00980404,10000.00970404,10000.01700503,10000.01700503,10000.00990404,10000.01714003,10000.00993904,10000.01724003,10000.01013904,10422.43992985,10000.02511003,10648.01966206,10282.36100954,10434.79966746,10090.52031601,10090.52031601,10037.1237,10000.03298006,10000.02511003,10002.11788,10001.74,10000.01734003,10000.02501003,10000.02501003,10000.01742558,10000.01013904,10640.40160006,10001.74,10001.74,10000.01058845,10000.02437503,10000.01684003,10001.74,10009.26224908,10001.74,10640.39163972,10929.47836135,10640.38167018,10910.16857001,11170.07694337,10910.16861665,10770.52537305,10000.00001989,10000.00001989,10000.00609622,10000.00931215,10000.00931215,10001.74085997,10885.20663067,10000.01108006,10000.01108006,10000.01038951,10000.01102119,10001.74087956,10000.98889086,10000.01116908,10000.01108006,10001.74089156,10000.01503635,10000.01503635,10000.01128542,10000.01040187,10000.01044073,10005.99561575,10000.0125511,10000.03441444,10000.00076158,10000.00001094,9999.99961485,9499.99909254,9260.01630486,9424.7824419,9151.41206017,9900.87096156,9900.09834101,9900.09834101,9900.87096156
95,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.22,500.0,726.29,895.65,1858.2,2275.0,3000.0,3995.0,4283.2,5678.0,6050.0,6350.13,6152.1,6309.4,6800.65,6400.0,6660.0,7900.65,7345.73,7500.0,7151.47,6999.0,7500.0,6925.18,6705.0,7799.0,8999.0,8000.0,7900.65,7799.0,8000.0,9424.0,9081.4360236,9260.0,9731.7567,9851.0,10000.0,10000.0,10000.0,10000.0,9851.0,9851.0,9645.328808,9645.32880801,10000.00000001,10000.00036901,10000.00036901,10000.00833901,10000.00819401,10000.000055,10000.000055,10000.000155,10000.000255,10000.000255,10000.000365,10000.008035,10000.000265,9882.99891,10000.00870404,10000.00870404,10000.00870404,10000.00970404,10000.00970404,10000.00970414,10000.00970404,10000.00990404,10000.01700503,10000.00990404,10000.01714003,10000.00993904,10000.01023904,10000.01013904,10359.19747962,10000.02501003,10037.9475726,10180.79973096,10009.26224908,10009.26224908,10009.26224908,10009.26224908,10000.02511003,10000.02501003,10001.74,10000.03298006,10000.01013904,10000.01742558,10000.01742558,10000.01734003,10000.01003904,10461.55206958,10000.02511003,10000.69188544,10000.0102644,10000.01733003,10000.01058845,10000.02437503,10001.74,10000.01059545,10009.26239874,10910.16854486,10449.99988624,10885.20653761,11102.00012263,10900.00003664,10420.60001455,10000.00001443,10000.00001989,10000.00365963,10000.00611602,10000.00611602,10000.01424968,10788.0469731,10000.01101109,10000.01101109,10000.01025279,10000.01038951,10000.98889086,10000.01485735,10000.01108006,10000.01040732,10000.98889686,10000.01151523,10000.0118022,10000.01041338,10000.01027856,10000.01042922,10001.74094095,10000.01193716,10000.01625412,10000.00017172,10000.00001094,9982.41757869,9455.97317435,9156.53025262,9260.0163158,9111.90570581,9900.87096156,9895.36977012,9895.36977012,9900.87096156
96,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.14,500.0,700.0,875.0,1855.0,2250.0,3000.0,3750.02,4250.0,5600.81,6000.0,6062.74,6062.74,6226.33,6705.0,6400.0,6592.0,7799.0,7151.47,7495.92220067,7000.0,6926.85,7495.92220067,6705.0,6691.64,7779.96,8418.9,8000.0,7799.0,7779.96,8000.0,9260.0,9000.0,9210.2807,9659.77,9681.8057,10000.0,9940.45997866,10000.0,10000.0,9645.328808,9645.328808,9478.77,9478.77000001,9987.00030002,10000.00036901,10000.00036901,10000.00833901,10000.007825,10000.000055,10000.000055,10000.000055,10000.0002,10000.0002,10000.000265,10000.00091,10000.00021,9791.2714025,10000.00870404,10000.00870404,10000.00870404,10000.00970404,10000.00970404,10000.00970404,10000.00970404,10000.00990404,10000.00990404,10000.00990404,10000.01013904,10000.00983914,10000.01013904,10000.01003904,10250.0,10000.01734003,10019.99918717,10175.0481,10001.74354008,10002.11788,10002.11788,10002.11788,10000.02501003,10000.01742558,10000.12766205,10000.02511003,10000.01013904,10000.01734003,10000.01734003,10000.01013904,10000.01003904,10161.03956206,10000.02501003,10000.02437503,10000.01023904,10000.01684003,10000.0102644,10000.01733003,10000.02437503,10000.01035492,10001.74003966,10770.5252946,10009.26243041,10770.52533307,10959.80655761,10885.2066031,10088.0000509,10000.00001443,10000.00001989,10000.00005109,10000.00367943,10000.00367943,10000.01091822,10770.52550901,10000.01038951,10000.01038951,10000.01023507,10000.01025279,10000.01484958,10000.01149723,10000.01040732,10000.01026056,10000.01503635,10000.01118708,10000.01128542,10000.01040187,10000.01026107,10000.01030044,10000.03440381,10000.0113073,10000.01455657,10000.00009381,10000.00001094,9757.95833682,9424.78242002,9111.90570034,9151.4120547,9107.36447391,9900.64196062,9866.70228038,9866.70228038,9900.87096156
97,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.12,500.0,696.22,852.64,1832.0,2245.52,3000.0,3555.0,4250.0,5200.0,5900.0,6000.0,6000.0,6155.65,6511.96,6355.1,6550.0,7712.12,7000.0,7400.0,7000.0,6925.18,7400.0,6691.64,6660.0,7659.1,8376.56394362,8000.0,7779.96,7660.93946001,8000.0,9210.2807,9000.0,9081.4360236,9478.77,9478.77,9924.81999112,9851.0,9851.0,10000.0,9478.77,9478.77,9473.2363144,9424.78107851,9967.05428963,10000.00036901,10000.00036901,10000.00833901,10000.007825,9878.9997,9988.13761042,9988.1411235,10000.000155,9999.9999,10000.00021,10000.000365,9988.1413335,9478.77036501,10000.00860404,10000.00870404,10000.0086929,10000.00970404,10000.00970404,10000.00970404,10000.0096929,10000.00990404,10000.00990404,10000.00980404,10000.01003904,10000.00983904,10000.01013904,10000.01003904,10097.991335,10000.01734003,10009.26224908,10166.11106015,10000.13355229,10001.74354008,10001.74354008,10001.74354008,10000.01742558,10000.01734003,10000.03298006,10000.02501003,10000.01013904,10000.01013904,10000.01013904,10000.01013904,10000.00993914,10009.26224908,10000.01742558,10000.01733003,10000.01023904,10000.01058845,10000.01023904,10000.01684003,10000.01733003,10000.0102714,10000.01063511,10640.38164517,10001.74008814,10640.38167704,10910.16858889,10770.52537305,10009.26245835,10000.0,10000.00001443,10000.00003213,10000.00007786,10000.00007089,10000.01068144,10541.29275425,10000.01025279,10000.01025279,10000.01023507,10000.01023507,10000.01148946,10000.01108006,10000.01026056,10000.01024307,10000.01151523,10000.01110386,10000.01041338,10000.01027856,10000.01025484,10000.01028295,10000.01625412,10000.01045714,10000.01193716,9999.99959297,10000.00001094,9707.12988013,9260.01629392,9107.36446297,9111.90570581,9098.99910895,9900.45178622,9866.70228038,9866.70228038,9900.64196062
98,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.12,500.0,652.57,800.0,1800.0,2200.0,3000.0,3400.0,4219.5,5000.0,5692.14,5900.0,5900.0,6111.1,6400.0,6309.4,6511.96,7500.0,6999.0,7372.0,6999.0,6723.79,7372.0,6660.0,6592.0,7500.0,8000.0,8000.0,7756.61838754,7659.1,8000.0,9081.4360236,8999.0,8999.0,9424.0,9424.0,9851.0,9478.77,9478.77,9851.0,9424.7810785,9424.7810785,9424.7810785,9381.00000001,9888.92520721,10000.00036901,10000.00036901,10000.00833901,10000.000055,9564.32396319,9713.60642034,9988.13761042,10000.0001,9988.1413235,9999.99991,10000.000265,9988.13772042,9424.78134351,10000.00860404,10000.00870404,10000.00860415,10000.0096929,10000.0096929,10000.00970404,10000.00960415,10000.00980404,10000.00990404,10000.00980404,10000.01003904,10000.00983904,10000.01013904,10000.01003904,10009.26224908,10000.01734003,10001.74354008,10132.70542259,10000.03298006,10000.13355229,10000.13355229,10000.13355229,10000.01734003,10000.01013904,10000.02511003,10000.01742558,10000.01013904,10000.01013904,10000.01013904,10000.01013904,10000.00993904,10001.74,10000.01734003,10000.01684003,10000.01003904,10000.0102644,10000.01023904,10000.01058845,10000.01684003,10000.01024604,10000.01039458,10376.0,10000.01257133,10636.24308507,10885.20657534,10752.07694337,10001.74104654,9999.99951989,10000.00001443,10000.00002049,10000.00007089,10000.00004029,10000.0104366,10250.47353303,10000.01023507,10000.01023507,10000.00931762,10000.01023507,10000.01108006,10000.01105335,10000.01024307,10000.01024284,10000.01118708,10000.01041338,10000.01027856,10000.01026107,10000.00621242,10000.01027672,10000.01182408,10000.01035476,10000.0113073,9800.00003282,9999.99960391,9639.88967688,9195.38846933,9098.99909801,9107.36447391,9049.83292701,9900.09834101,9843.07045318,9843.07045318,9900.45178622
99,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.1,500.0,630.0,750.0,1757.14,2100.02,3000.0,3333.33,4150.0,5000.0,5350.0,5650.51,5613.86,6002.8153327,6309.4,6308.2495,6450.0,7495.92220067,6926.85,7345.73,6926.85,6705.0,7000.0,6592.0,6550.0,7495.92220067,8000.0,7941.06,7660.93946001,7501.0,7941.06,9000.0,8893.1731352,8788.01578554,9340.17139894,9343.57362927,9478.77,9424.7810785,9424.7810785,9669.18075295,9361.1962986,9260.0,9260.0,9260.0,9851.00020001,10000.0,10000.0,10000.00833901,10000.000055,9478.77025501,9478.77025501,9478.77025501,10000.0001,9988.13771042,9988.1413335,10000.00021,9882.99891,9264.80812016,10000.00860404,10000.00870404,10000.00020013,10000.00960415,10000.00960415,10000.0096929,10000.00020013,10000.00980404,10000.00980404,10000.00980404,10000.01003904,10000.0098279,10000.01003904,10000.00993914,10001.74354008,10000.01013904,10000.09539701,10009.26224908,10000.02511006,10000.03298006,10000.03298006,10000.03298006,10000.01013904,10000.01013904,10000.02501003,10000.01734003,10000.01003904,10000.01013904,10000.01013904,10000.01013904,10000.00993904,10000.03298006,10000.01013904,10000.01058845,10000.00993914,10000.01023904,10000.01004233,10000.0102644,10000.01059545,10000.01004233,10000.01031106,10009.26239874,10000.01063511,10449.99988624,10800.00000888,10143.16572824,10000.01374186,9994.40294773,9999.99951989,10000.00002049,10000.00005193,10000.00003081,10000.01038951,10009.26249592,10000.01023507,10000.01023507,10000.00612149,10000.00931762,10000.01104558,10000.01040732,10000.01024284,10000.00932539,10000.01109806,10000.01027856,10000.01026107,10000.01025484,10000.00390814,10000.00623977,10000.0113073,10000.01028295,10000.01109434,9724.86733411,9982.41756775,9499.99908707,9173.26020872,9049.83291607,9098.99910348,9000.00000547,9895.36977012,9829.98397,9758.56207272,9900.09834101
